y_true,y_prob
1,0.5524272975912093
0,0.5404334150281228
0,0.4127141163247122
1,0.5438773372720472
0,0.397127941424713
0,0.6710159027217472
1,0.5845333808968476
1,0.5737490309184836
1,0.48073278544328896
0,0.43700069556825444
0,0.4486594957002395
0,0.5046167744529955
1,0.5275186931870414
0,0.4402797406995516
0,0.569653725782007
1,0.6129751870128357
0,0.48036864580248423
0,0.45671963559908235
0,0.5512197482471466
0,0.5168358824082491
1,0.4771986512148104
0,0.44952496725941443
1,0.5630512974393245
1,0.6383468660164459
0,0.49404176908682146
0,0.46023317716745266
0,0.5753352546573919
1,0.5723170216326287
0,0.5916314140925746
0,0.4616770768133155
1,0.4089916541929167
1,0.3911785957474595
0,0.4687226026766321
1,0.5358510675146524
0,0.45150750524324307
1,0.419472256521166
1,0.6299848035738429
0,0.4090734633071244
1,0.5826929062711165
0,0.41519342853604396
1,0.4957264636762114
1,0.4518148932592927
1,0.598502756803428
1,0.5309193763924069
1,0.5823860105165164
1,0.5162178144021279
1,0.5459025280363891
1,0.38561702661538283
0,0.5416681574325687
1,0.4603707345679301
1,0.678643753049583
1,0.5400338493096754
0,0.5751259996255891
0,0.41752939816141504
1,0.5931694682671161
1,0.5065037183319557
1,0.4284983051404296
0,0.47999673990012615
1,0.5415204058506029
1,0.5205251643333522
1,0.5814879535831972
0,0.5290286882175137
1,0.5023162566320838
0,0.5476357571036756
1,0.45824064538398457
0,0.4189928472113984
1,0.5528152659553831
1,0.5206391974942739
1,0.7358459728472696
1,0.49697021689042337
1,0.5763661392633838
1,0.42107485604530714
0,0.5884527729424619
0,0.39914111314277306
0,0.420167530367634
1,0.5482755079776959
0,0.4102049025775067
1,0.45545344330595444
1,0.46265801858276906
0,0.48435493672555435
1,0.4980727049333296
0,0.4019674018419685
1,0.5167509229483478
1,0.5673106759984203
0,0.4677212290512994
1,0.47336220868713347
1,0.4893614432220764
0,0.4577550542284406
1,0.4582997178321404
1,0.6010843971477248
1,0.50731122792786
0,0.7134881014168005
1,0.42839042822407686
0,0.47739560279230064
0,0.46092793648053815
0,0.49319899231128206
0,0.47304789786022267
0,0.4390302386507316
0,0.4380221745184187
0,0.4466441986149407
0,0.4584733450188594
1,0.6168813780823259
0,0.4802721462789072
1,0.6578678350189054
0,0.5186801134954248
0,0.510649398093261
0,0.490184475296263
1,0.5138069036832074
0,0.48890864647842386
0,0.5304341924825099
0,0.4784363329297013
1,0.5368620506115838
0,0.5721971279058308
1,0.39194276778958353
0,0.5052461018718131
1,0.4809621578261299
1,0.48979156807001983
1,0.560487329602226
0,0.4348433727680934
1,0.5528593919296447
1,0.6645792512509797
0,0.4499030333486202
1,0.566051428778781
1,0.361581666034289
0,0.4372421363862645
0,0.45680002607934006
1,0.5869537866282356
0,0.4503208170158313
1,0.49445285296041597
0,0.4673258326815858
1,0.5493013978141501
1,0.5600951441043064
1,0.47123797650360083
1,0.6288741835982521
0,0.4244571868323619
1,0.47393575763743623
0,0.518575961059843
0,0.42396218681534903
0,0.5600003259568644
0,0.5044068603344385
0,0.4540136228999597
0,0.4644050165273054
0,0.43753434737607716
1,0.4438911804906026
0,0.5156012504544244
1,0.4994861521657331
1,0.5450441353019692
1,0.5613804355363728
0,0.45980635085443605
0,0.38043633092151946
0,0.5014045635493953
1,0.4992954234110925
0,0.4345521738540659
0,0.47082593551423885
0,0.5220187778086444
0,0.39062810218968125
0,0.4170327629780202
0,0.5922151168962749
0,0.5876657025854893
1,0.5020298751211343
0,0.4261103249151195
1,0.49199621194999577
1,0.5563485022712367
1,0.4306310980159825
1,0.5852695849870965
0,0.5982406148922406
1,0.5309948515907567
1,0.5256073181800375
1,0.3984077714977403
0,0.5016128972205357
1,0.4851418926528242
0,0.49738079475019925
1,0.3962457268202629
1,0.5522731924913467
0,0.4789193156544877
1,0.5502107963991335
0,0.5281682971574799
1,0.4578579145294577
1,0.6120498536119829
1,0.4851831623803656
0,0.42961461322577416
0,0.42983869961179394
1,0.4840482777502801
1,0.5092632178521037
1,0.5134732150974461
1,0.7295971694688321
0,0.43143307877551534
0,0.49126960940885456
0,0.47721259442901803
0,0.5405877926739159
1,0.6670716616124047
1,0.6430351262603187
1,0.4894446108525686
1,0.5109262794206344
1,0.5532082443811537
0,0.5079314692179886
1,0.5367850614221019
1,0.4366979161727726
1,0.49678798039799377
1,0.46839712417745916
1,0.5836192124120908
1,0.5265293324439371
1,0.45787840902231175
1,0.5394480972593714
1,0.515308220663881
1,0.3886595382953831
1,0.4760975046651027
1,0.4820494080880251
0,0.4564755072757989
0,0.6104447905912935
1,0.4982049103279959
0,0.6046694967902452
1,0.48406479865164576
0,0.4308255895417841
1,0.5249119441993363
0,0.5116686443296631
1,0.5600732514208607
0,0.4658980223573385
1,0.4404274127948052
1,0.5266374892076394
1,0.5592064355938869
1,0.5985539759939565
1,0.5526055024535184
0,0.4653317613370904
1,0.41510503375170366
1,0.5408131985590884
0,0.5294046330401881
1,0.5367595502817585
0,0.42454845699580185
0,0.4651991602959979
0,0.5432403433849924
1,0.4908376224206622
1,0.5309081877717532
0,0.5598742482879308
