y_true,y_prob
1,0.6021197747619644
0,0.5180604909790948
0,0.503975349088638
0,0.4550520765854298
0,0.5136014528765032
0,0.449960510580699
1,0.5057247681189756
1,0.43496555745987675
0,0.47844809678101297
1,0.475737945538699
0,0.4556412660998928
1,0.45981023045180147
1,0.6886926691560853
0,0.45545295116230344
1,0.5112147915017163
1,0.5141861019518289
1,0.4804394769279124
1,0.5235346317177713
1,0.5109091044786053
0,0.4622182443453118
1,0.491424805176291
0,0.446917394186805
1,0.4834179950571472
1,0.4929431039684703
1,0.4817699142692435
1,0.517497525661465
0,0.5215183797597066
1,0.5116355738644969
1,0.5242490934794588
1,0.5210468433601425
1,0.5232961579256927
1,0.5299789311286246
0,0.49962272318665146
1,0.49602725842194967
0,0.5287815282506046
1,0.5056747305321423
0,0.460016371500752
1,0.49166155398581196
0,0.4371971022744918
0,0.44891172593980905
1,0.542123114425766
0,0.5013634905599792
1,0.5245016189575016
1,0.4636295496306758
1,0.4564283029686695
1,0.5227586202903296
0,0.5041708144940745
0,0.4870182223925718
0,0.4854303907297446
0,0.4987290740896387
0,0.5267091094040615
1,0.4831077332738424
0,0.45773433132915037
0,0.46958314693570713
0,0.4575066024596989
1,0.5212618009952803
1,0.5538208670614927
1,0.4586976663263127
1,0.4807265996735611
1,0.513268708019223
1,0.5470648159501744
1,0.6083621828276514
1,0.4567379424383003
0,0.5410981097070247
1,0.5155901565972605
1,0.5523333168216277
0,0.45898772151810296
0,0.5191476829324364
1,0.5188908365486798
1,0.5169620625686021
1,0.4992202726197244
1,0.5473986117999032
0,0.45463166255774223
1,0.569824468090658
1,0.5624462098871199
1,0.45556489421226215
1,0.6185321527767833
1,0.5168228004698098
0,0.49383284738445915
0,0.5446284578189776
0,0.45782457103363705
1,0.48921363734009704
0,0.5016110173292047
1,0.4915753595474437
0,0.4568700118269613
1,0.4515826633610349
1,0.4587400532933461
1,0.4557363162236075
1,0.4896615096646631
0,0.45583408976839696
0,0.44855007800721836
1,0.515387275144074
1,0.47628936998796156
1,0.45438095448763655
0,0.4575724836619791
0,0.4752100862742286
0,0.4605189617298137
1,0.4585903744145046
1,0.47632844805368874
1,0.5488280972118885
1,0.5148162569285313
0,0.4570527190052501
0,0.485846063571814
0,0.51729382794879
0,0.48778356261038386
0,0.5315332470768288
1,0.49363132839718477
0,0.4593702953848658
1,0.49383590840881936
0,0.47657099687511345
0,0.5092474356206419
1,0.4826387621623164
1,0.520322200144723
1,0.5288825814048842
1,0.5311978946059309
1,0.45651037903966996
1,0.5099483989561817
1,0.5234038018424882
1,0.523638518350591
1,0.5232194312912722
0,0.4917770270536507
1,0.47410459747389666
1,0.522691945478185
1,0.5016590822865074
1,0.5905529861253069
1,0.5257110876808551
0,0.48873632773225284
1,0.47159858847584085
1,0.549044710925242
1,0.519379129733544
1,0.5227004549327988
1,0.542065963511608
0,0.4531349999067827
1,0.48619784236053437
0,0.49225633122051754
1,0.5840716498442668
1,0.5205182445023451
1,0.5397171922424373
0,0.48960011774722423
0,0.5126736962631376
0,0.4872930036100183
1,0.5416656106848062
1,0.5024784023002731
1,0.5706784614050503
0,0.4554927462716487
0,0.5478571176581485
1,0.480376291156262
1,0.5473215875973372
0,0.5125305090648193
1,0.4874380424551072
0,0.42149010070372617
0,0.46060428833575134
0,0.5584185100816675
1,0.5150365495911501
1,0.4706753655930881
0,0.4564913852467553
1,0.5429627113575111
0,0.5144897089985313
0,0.4859631699258167
1,0.5414972289997168
1,0.524339105684962
1,0.5102336861733147
0,0.4763346626788469
1,0.5299707699117004
1,0.519842928289066
1,0.45024592912013217
1,0.44575574393949485
1,0.47578509937646773
0,0.5879591676331071
0,0.49009411055803004
1,0.5147240577927568
0,0.456512107136709
0,0.49574107249682253
0,0.5104095076027024
0,0.4895168541851725
1,0.457772695934907
1,0.6192814007964146
0,0.46562845366453215
1,0.4564858818408362
1,0.46122331645710063
1,0.5390271847928882
1,0.5283701330025933
0,0.6162191313575125
0,0.45893023779735825
1,0.5336819176077754
1,0.5313482888558265
1,0.5126394859401832
1,0.5134956911584648
0,0.5006834271339454
0,0.40940134945571455
1,0.5288685367725934
1,0.5290047760612895
1,0.45242267935449026
1,0.5063121496755657
1,0.512240781036281
1,0.5763217346118994
1,0.48536580563489695
1,0.5008990349357938
1,0.4541370389863592
0,0.49232027746917084
0,0.49025334346571176
1,0.45412784914961113
1,0.5418439576061984
1,0.492448268033699
1,0.5109205193538117
0,0.5117970650478483
0,0.4919551068702438
1,0.4760669898882122
0,0.45637213180209596
1,0.5543111547331803
1,0.45556489421226215
1,0.5161736778745947
1,0.504105929640654
1,0.4526850530788447
1,0.4598603069070564
0,0.4780678516533441
1,0.4965290539768758
1,0.4502620673708462
0,0.45096897350107684
0,0.4561099316398269
1,0.46088024530433086
1,0.4605964579747044
0,0.49616612652769315
1,0.47649574447015813
1,0.5012072009286778
0,0.4801441220606597
1,0.4604223878417353
0,0.4882714768926515
1,0.4777785436151305
1,0.52221458710774
1,0.508897337601629
0,0.45421775510004947
1,0.5132930853206058
0,0.5344505883709331
1,0.6191919778645368
0,0.5224362840962158
0,0.5138063676978156
0,0.45086507651261126
1,0.4781837177564949
0,0.4562407295326763
1,0.45556489421226215
0,0.4537258317504552
1,0.4524433159999017
0,0.6076119275017826
1,0.5196749507040301
0,0.5081609958956768
0,0.5299542160243588
1,0.5242115750868049
1,0.5606473888438095
0,0.4839312801154397
0,0.6070983633381403
1,0.5050131267629597
